Blk,Vtx,XPOf,YPOf,Dm,ObjN,ObjectName
009,090,-016,0026,000,0208,"Big Tree"
009,090,-038,0038,000,0208,"Big Tree"
009,110,0065,0076,000,0208,"Big Tree"
009,110,0044,0095,000,0208,"Big Tree"
009,090,0020,0109,000,0208,"Big Tree"
009,090,0080,0077,000,0208,"Big Tree"
009,070,-009,0009,000,0208,"Big Tree"
009,070,-037,0032,000,0208,"Big Tree"
009,070,-072,0042,000,0208,"Big Tree"
009,070,-082,0060,000,0208,"Big Tree"
009,050,-089,0058,000,0208,"Big Tree"
009,050,-004,0010,000,0208,"Big Tree"
009,050,-018,0019,000,0208,"Big Tree"
009,070,0091,0060,000,0208,"Big Tree"
009,070,0061,0090,000,0208,"Big Tree"
009,071,-068,0044,000,0208,"Big Tree"
009,071,-100,0058,000,0208,"Big Tree"
009,071,-003,0119,000,0208,"Big Tree"
009,091,0079,0082,000,0208,"Big Tree"
009,112,-043,0035,000,0208,"Big Tree"
009,112,-081,0057,000,0208,"Big Tree"
009,051,-008,0014,000,0208,"Big Tree"
009,050,0061,0088,000,0208,"Big Tree"
009,051,-064,0044,000,0208,"Big Tree"
009,051,0099,0070,000,0208,"Big Tree"
009,051,0056,0091,000,0208,"Big Tree"
009,052,-068,0041,000,0208,"Big Tree"
009,052,-102,0067,000,0208,"Big Tree"
009,072,-013,0015,000,0208,"Big Tree"
009,071,0064,0083,000,0208,"Big Tree"
009,072,-070,0042,000,0208,"Big Tree"
009,113,-063,0039,000,0208,"Big Tree"
009,112,0084,0079,000,0208,"Big Tree"
009,093,-083,0052,000,0208,"Big Tree"
009,093,-005,0005,000,0208,"Big Tree"
009,073,-055,0032,000,0208,"Big Tree"
009,072,0035,0107,000,0208,"Big Tree"
009,072,0091,0071,000,0208,"Big Tree"
009,052,0022,0110,000,0208,"Big Tree"
009,052,0051,0093,000,0208,"Big Tree"
009,052,0083,0073,000,0208,"Big Tree"
009,054,-003,0004,000,0208,"Big Tree"
009,054,-034,0026,000,0208,"Big Tree"
009,054,-059,0035,000,0208,"Big Tree"
009,054,-088,0054,000,0208,"Big Tree"
009,074,-005,0005,000,0208,"Big Tree"
009,094,-103,0062,000,0208,"Big Tree"
009,093,0107,0066,000,0208,"Big Tree"
009,073,0063,0089,000,0208,"Big Tree"
009,073,0044,0100,000,0208,"Big Tree"
009,134,-059,0040,000,0208,"Big Tree"
009,135,-076,0044,000,0208,"Big Tree"
009,134,-004,0125,000,0208,"Big Tree"
009,054,0101,0069,000,0208,"Big Tree"
009,055,-034,0026,000,0208,"Big Tree"
009,054,0059,0091,000,0208,"Big Tree"
009,055,-080,0050,000,0208,"Big Tree"
009,055,-092,0061,000,0208,"Big Tree"
009,075,-008,0007,000,0208,"Big Tree"
009,075,-024,0018,000,0208,"Big Tree"
009,075,-055,0034,000,0208,"Big Tree"
009,075,-070,0050,000,0208,"Big Tree"
009,095,-041,0030,000,0208,"Big Tree"
009,055,0049,0091,000,0208,"Big Tree"
009,055,0088,0075,000,0208,"Big Tree"
009,056,-070,0043,000,0208,"Big Tree"
009,056,-099,0061,000,0208,"Big Tree"
009,075,0087,0073,000,0208,"Big Tree"
009,075,0050,0095,000,0208,"Big Tree"
009,076,-107,0062,000,0208,"Big Tree"
009,096,0103,0068,000,0208,"Big Tree"
009,097,-073,0044,000,0208,"Big Tree"
009,095,0077,0081,000,0208,"Big Tree"
009,095,0048,0100,000,0208,"Big Tree"
009,116,-014,0011,000,0208,"Big Tree"
009,116,0039,0100,000,0208,"Big Tree"
009,116,0080,0077,000,0208,"Big Tree"
009,155,0005,0120,000,0208,"Big Tree"
009,155,0037,0104,000,0208,"Big Tree"
009,155,0095,0064,000,0208,"Big Tree"
009,135,0026,0112,000,0208,"Big Tree"
009,135,0084,0077,000,0208,"Big Tree"
009,136,0057,0093,000,0208,"Big Tree"
009,137,-073,0045,000,0208,"Big Tree"
009,137,-097,0058,000,0208,"Big Tree"
009,157,-047,0030,000,0208,"Big Tree"
009,156,0042,0103,000,0208,"Big Tree"
009,156,0014,0118,000,0208,"Big Tree"
009,195,0010,0118,000,0208,"Big Tree"
009,195,0040,0096,000,0208,"Big Tree"
009,195,0070,0079,000,0208,"Big Tree"
009,214,-005,0115,000,0208,"Big Tree"
009,214,0047,0095,000,0208,"Big Tree"
009,211,-098,0057,000,0208,"Big Tree"
009,211,-064,0043,000,0208,"Big Tree"
009,211,-029,0025,000,0208,"Big Tree"
009,211,-036,0081,000,0212,"Medium Tree"
009,211,-005,0065,000,0212,"Medium Tree"
009,211,0023,0047,000,0212,"Medium Tree"
009,190,-044,0079,000,0212,"Medium Tree"
009,190,-008,0063,000,0212,"Medium Tree"
009,190,0030,0040,000,0212,"Medium Tree"
009,170,-039,0080,000,0212,"Medium Tree"
009,170,-008,0064,000,0212,"Medium Tree"
009,170,0026,0044,000,0212,"Medium Tree"
009,191,0023,0037,000,0212,"Medium Tree"
009,191,0005,0056,000,0212,"Medium Tree"
009,191,-035,0078,000,0212,"Medium Tree"
009,212,-028,0075,000,0212,"Medium Tree"
009,212,0003,0063,000,0212,"Medium Tree"
009,212,0032,0044,000,0212,"Medium Tree"
009,192,-033,0081,000,0212,"Medium Tree"
009,192,0005,0059,000,0212,"Medium Tree"
009,192,0032,0042,000,0212,"Medium Tree"
009,213,0034,0039,000,0212,"Medium Tree"
009,213,0008,0065,000,0212,"Medium Tree"
009,213,-023,0078,000,0212,"Medium Tree"
009,214,0034,0037,000,0212,"Medium Tree"
009,214,0005,0052,000,0212,"Medium Tree"
009,214,-027,0076,000,0212,"Medium Tree"
009,195,-031,0080,000,0212,"Medium Tree"
009,195,-001,0060,000,0212,"Medium Tree"
009,195,0033,0044,000,0212,"Medium Tree"
009,194,0031,0035,000,0212,"Medium Tree"
009,194,0010,0054,000,0212,"Medium Tree"
009,194,-033,0068,000,0212,"Medium Tree"
009,193,-030,0079,000,0212,"Medium Tree"
009,193,-001,0060,000,0212,"Medium Tree"
009,193,0032,0040,000,0212,"Medium Tree"
009,173,-032,0079,000,0212,"Medium Tree"
009,173,0005,0066,000,0212,"Medium Tree"
009,173,0035,0044,000,0212,"Medium Tree"
009,174,0028,0042,000,0212,"Medium Tree"
009,174,-001,0057,000,0212,"Medium Tree"
009,174,-025,0070,000,0212,"Medium Tree"
009,172,0002,0061,000,0212,"Medium Tree"
009,172,-024,0080,000,0212,"Medium Tree"
009,172,0035,0042,000,0212,"Medium Tree"
009,153,-027,0075,000,0212,"Medium Tree"
009,153,0031,0040,000,0212,"Medium Tree"
009,153,0010,0052,000,0212,"Medium Tree"
009,175,0027,0034,000,0212,"Medium Tree"
009,175,-003,0053,000,0212,"Medium Tree"
009,175,-026,0073,000,0212,"Medium Tree"
009,176,-046,0077,000,0212,"Medium Tree"
009,176,0000,0054,000,0212,"Medium Tree"
009,176,0024,0034,000,0212,"Medium Tree"
009,156,-039,0071,000,0212,"Medium Tree"
009,156,-009,0051,000,0212,"Medium Tree"
009,156,0027,0033,000,0212,"Medium Tree"
009,155,0033,0036,000,0212,"Medium Tree"
009,155,-001,0059,000,0212,"Medium Tree"
009,155,-027,0076,000,0212,"Medium Tree"
009,154,-026,0075,000,0212,"Medium Tree"
009,154,0005,0061,000,0212,"Medium Tree"
009,154,0032,0036,000,0212,"Medium Tree"
009,134,-032,0078,000,0212,"Medium Tree"
009,134,0009,0058,000,0212,"Medium Tree"
009,135,-033,0071,000,0212,"Medium Tree"
009,136,0030,0037,000,0212,"Medium Tree"
009,136,0002,0057,000,0212,"Medium Tree"
009,136,-041,0081,000,0212,"Medium Tree"
009,116,-049,0083,000,0212,"Medium Tree"
009,116,0001,0060,000,0212,"Medium Tree"
009,116,0030,0035,000,0212,"Medium Tree"
009,096,-030,0079,000,0212,"Medium Tree"
009,096,0001,0060,000,0212,"Medium Tree"
009,096,0028,0038,000,0212,"Medium Tree"
009,114,-004,0054,000,0212,"Medium Tree"
009,114,-039,0073,000,0212,"Medium Tree"
009,133,-033,0075,000,0212,"Medium Tree"
009,133,-005,0056,000,0212,"Medium Tree"
009,113,-035,0075,000,0212,"Medium Tree"
009,113,0007,0054,000,0212,"Medium Tree"
009,112,0032,0040,000,0212,"Medium Tree"
009,112,0005,0065,000,0212,"Medium Tree"
009,112,-029,0079,000,0212,"Medium Tree"
009,132,0028,0041,000,0212,"Medium Tree"
009,132,-011,0060,000,0212,"Medium Tree"
009,132,-030,0075,000,0212,"Medium Tree"
009,152,0034,0035,000,0212,"Medium Tree"
009,152,0003,0058,000,0212,"Medium Tree"
009,152,-025,0077,000,0212,"Medium Tree"
009,171,-053,0085,000,0212,"Medium Tree"
009,171,-022,0066,000,0212,"Medium Tree"
009,171,0020,0043,000,0212,"Medium Tree"
009,151,-044,0075,000,0212,"Medium Tree"
009,151,-004,0056,000,0212,"Medium Tree"
009,151,0037,0040,000,0212,"Medium Tree"
009,150,0032,0044,000,0212,"Medium Tree"
009,150,0002,0062,000,0212,"Medium Tree"
009,150,-027,0077,000,0212,"Medium Tree"
009,130,0034,0045,000,0212,"Medium Tree"
009,130,0005,0065,000,0212,"Medium Tree"
009,130,-027,0078,000,0212,"Medium Tree"
009,131,-045,0074,000,0212,"Medium Tree"
009,131,-011,0058,000,0212,"Medium Tree"
009,131,0025,0040,000,0212,"Medium Tree"
009,111,-020,0078,000,0212,"Medium Tree"
009,111,0031,0042,000,0212,"Medium Tree"
009,111,0014,0048,000,0212,"Medium Tree"
009,371,0016,0055,000,0654,"Extraction Marker"
014,356,0000,0043,000,0228,"Pine Tree"
014,357,-099,0063,000,0228,"Pine Tree"
014,356,0015,0029,000,0228,"Pine Tree"
014,357,-093,0058,000,0228,"Pine Tree"
014,355,0073,0068,000,0228,"Pine Tree"
014,336,-083,0056,000,0228,"Pine Tree"
014,393,0023,0035,000,0228,"Pine Tree"
014,392,0053,0074,000,0228,"Pine Tree"
014,372,-035,0058,000,0228,"Pine Tree"
014,372,-072,0065,000,0228,"Pine Tree"
014,372,-010,0042,000,0228,"Pine Tree"
014,372,-046,0086,000,0228,"Pine Tree"
014,372,-051,0067,000,0228,"Pine Tree"
014,334,0039,0026,000,0228,"Pine Tree"
014,312,0042,0066,000,0228,"Pine Tree"
014,313,0035,0119,000,0228,"Pine Tree"
014,313,-021,0115,000,0228,"Pine Tree"
014,349,0044,0058,000,0228,"Pine Tree"
014,330,-088,0068,000,0228,"Pine Tree"
014,329,0030,0101,000,0228,"Pine Tree"
014,329,-055,0092,000,0228,"Pine Tree"
014,328,0046,0071,000,0228,"Pine Tree"
014,329,-064,0076,000,0228,"Pine Tree"
014,329,0017,0043,000,0228,"Pine Tree"
014,309,-061,0061,000,0228,"Pine Tree"
014,288,-032,0094,000,0228,"Pine Tree"
014,288,-021,0097,000,0228,"Pine Tree"
014,288,0019,0083,000,0228,"Pine Tree"
014,309,-030,0034,000,0228,"Pine Tree"
014,309,-050,0032,000,0228,"Pine Tree"
014,358,0031,0027,000,0270,"Barricade B /"
014,359,-004,0055,000,0079,"Grain storage SE (w/underlay)"
014,176,0008,0044,000,0224,"Small Bushy Tree"
014,115,-036,0082,000,0224,"Small Bushy Tree"
014,175,0026,0054,000,0224,"Small Bushy Tree"
014,175,0026,0102,000,0224,"Small Bushy Tree"
014,156,-052,0066,000,0224,"Small Bushy Tree"
014,156,0038,0040,000,0224,"Small Bushy Tree"
014,156,0026,0038,000,0208,"Big Tree"
014,134,-006,0106,000,0208,"Big Tree"
014,156,0030,0036,000,0208,"Big Tree"
014,134,-012,0030,000,0208,"Big Tree"
014,134,0018,0106,000,0208,"Big Tree"
014,155,0058,0080,000,0208,"Big Tree"
014,135,0024,0032,000,0208,"Big Tree"
014,155,-076,0038,000,0208,"Big Tree"
014,154,-042,0044,000,0208,"Big Tree"
014,134,-060,0036,000,0208,"Big Tree"
014,174,-052,0022,000,0208,"Big Tree"
014,194,0020,0110,000,0208,"Big Tree"
014,133,0080,0072,000,0208,"Big Tree"
014,173,0016,0084,000,0208,"Big Tree"
014,175,0064,0074,000,0208,"Big Tree"
014,214,0066,0040,000,0208,"Big Tree"
014,194,0042,0046,000,0208,"Big Tree"
014,195,0000,0002,000,0208,"Big Tree"
014,195,0008,0060,000,0208,"Big Tree"
014,193,-012,0074,000,0208,"Big Tree"
014,214,0060,0042,000,0208,"Big Tree"
014,134,-086,0056,000,0212,"Medium Tree"
014,176,0010,0098,000,0212,"Medium Tree"
014,195,-016,0026,000,0212,"Medium Tree"
014,195,-052,0110,000,0212,"Medium Tree"
014,175,-052,0042,000,0212,"Medium Tree"
014,132,-002,0050,000,0212,"Medium Tree"
014,175,-016,0052,000,0212,"Medium Tree"
014,153,0044,0078,000,0212,"Medium Tree"
014,153,-042,0034,000,0212,"Medium Tree"
014,173,0032,0036,000,0212,"Medium Tree"
014,179,-018,0086,000,0212,"Medium Tree"
014,198,0048,0034,000,0212,"Medium Tree"
014,178,-016,0030,000,0212,"Medium Tree"
014,157,0016,0114,000,0212,"Medium Tree"
014,198,-036,0042,000,0212,"Medium Tree"
014,177,-034,0028,000,0212,"Medium Tree"
014,176,0054,0058,000,0212,"Medium Tree"
014,230,-034,0020,000,0212,"Medium Tree"
014,227,0062,0056,000,0212,"Medium Tree"
014,207,-040,0116,000,0212,"Medium Tree"
014,248,0016,0042,000,0212,"Medium Tree"
014,208,-006,0050,000,0212,"Medium Tree"
014,228,0036,0054,000,0212,"Medium Tree"
014,270,0008,0080,000,0212,"Medium Tree"
014,268,-006,0032,000,0212,"Medium Tree"
014,268,0002,0008,000,0212,"Medium Tree"
014,289,-052,0040,000,0212,"Medium Tree"
014,248,0036,0066,000,0212,"Medium Tree"
014,269,-030,0030,000,0212,"Medium Tree"
014,270,0008,0084,000,0212,"Medium Tree"
014,268,-006,0036,000,0212,"Medium Tree"
014,268,0002,0012,000,0212,"Medium Tree"
014,289,-052,0044,000,0212,"Medium Tree"
014,248,0036,0070,000,0212,"Medium Tree"
014,269,-030,0034,000,0212,"Medium Tree"
014,250,-026,0078,000,0208,"Big Tree"
014,228,-056,0066,000,0208,"Big Tree"
014,228,0030,0054,000,0208,"Big Tree"
014,227,0008,0108,000,0208,"Big Tree"
014,290,0026,0028,000,0208,"Big Tree"
014,249,-010,0078,000,0208,"Big Tree"
014,229,-034,0082,000,0208,"Big Tree"
014,190,-032,0102,000,0208,"Big Tree"
014,168,-062,0090,000,0208,"Big Tree"
014,168,0024,0078,000,0208,"Big Tree"
014,188,0002,0008,000,0208,"Big Tree"
014,230,0020,0030,000,0208,"Big Tree"
014,189,-016,0080,000,0208,"Big Tree"
014,169,-040,0106,000,0208,"Big Tree"
014,185,0068,0046,000,0208,"Big Tree"
014,185,0074,0050,000,0208,"Big Tree"
014,146,-032,0112,000,0208,"Big Tree"
014,186,0048,0038,000,0208,"Big Tree"
014,165,-034,0052,000,0208,"Big Tree"
014,146,-002,0088,000,0208,"Big Tree"
014,167,0016,0036,000,0208,"Big Tree"
014,313,-030,0036,000,0208,"Big Tree"
014,272,0016,0090,000,0208,"Big Tree"
014,273,0010,0012,000,0208,"Big Tree"
014,313,0018,0046,000,0208,"Big Tree"
014,252,-064,0078,000,0208,"Big Tree"
014,312,0056,0076,000,0208,"Big Tree"
014,292,-042,0066,000,0208,"Big Tree"
014,393,0000,0028,000,0208,"Big Tree"
014,395,-036,0066,000,0208,"Big Tree"
014,373,0002,0014,000,0208,"Big Tree"
014,395,-056,0036,000,0208,"Big Tree"
014,393,0028,0056,000,0208,"Big Tree"
014,395,-090,0058,000,0208,"Big Tree"
014,389,-048,0038,000,0208,"Big Tree"
014,388,-030,0070,000,0208,"Big Tree"
014,390,0034,0042,000,0208,"Big Tree"
014,309,-078,0030,000,0212,"Medium Tree"
014,369,-004,0004,000,0212,"Medium Tree"
014,349,0006,0080,000,0212,"Medium Tree"
014,328,-006,0058,000,0212,"Medium Tree"
014,308,-100,0080,000,0212,"Medium Tree"
014,348,0026,0032,000,0212,"Medium Tree"
014,329,-062,0042,000,0212,"Medium Tree"
015,380,-004,0055,000,0079,"Grain storage SE (w/underlay)"
015,322,-004,0070,000,0072,"Barn NE (w/underlay)"
015,281,0058,0088,000,0208,"Big Tree"
015,301,0054,0042,000,0208,"Big Tree"
015,302,-006,0018,000,0208,"Big Tree"
015,365,0034,0048,000,0208,"Big Tree"
015,325,-042,0078,000,0208,"Big Tree"
015,345,-012,0094,000,0208,"Big Tree"
015,346,-056,0054,000,0208,"Big Tree"
015,367,0022,0080,000,0208,"Big Tree"
015,347,0032,0028,000,0208,"Big Tree"
015,348,0038,0100,000,0208,"Big Tree"
015,369,0002,0020,000,0208,"Big Tree"
015,348,-072,0046,000,0208,"Big Tree"
015,368,0008,0098,000,0208,"Big Tree"
015,346,0018,0022,000,0208,"Big Tree"
015,264,0044,0078,000,0208,"Big Tree"
015,266,-060,0044,000,0208,"Big Tree"
015,286,0014,0026,000,0208,"Big Tree"
015,264,0050,0114,000,0208,"Big Tree"
015,285,0020,0060,000,0208,"Big Tree"
015,263,0030,0072,000,0208,"Big Tree"
015,306,-002,0018,000,0208,"Big Tree"
015,264,-012,0082,000,0208,"Big Tree"
015,264,-052,0052,000,0208,"Big Tree"
015,244,-066,0056,000,0208,"Big Tree"
015,283,0042,0056,000,0208,"Big Tree"
