Blk,Vtx,XPOf,YPOf,Dm,ObjN,ObjectName
042,126,-008,0064,000,0522,"Clan Mine Pattern (Five)"
042,146,0000,0066,000,0522,"Clan Mine Pattern (Five)"
042,125,0000,0060,000,0522,"Clan Mine Pattern (Five)"
042,145,0010,0066,000,0522,"Clan Mine Pattern (Five)"
042,165,0000,0062,000,0522,"Clan Mine Pattern (Five)"
042,166,0006,0066,000,0522,"Clan Mine Pattern (Five)"
042,186,-006,0062,000,0522,"Clan Mine Pattern (Five)"
042,206,0000,0068,000,0522,"Clan Mine Pattern (Five)"
042,205,0009,0067,000,0522,"Clan Mine Pattern (Five)"
042,185,0012,0061,000,0522,"Clan Mine Pattern (Five)"
042,124,-002,0066,000,0522,"Clan Mine Pattern (Five)"
042,144,-002,0064,000,0522,"Clan Mine Pattern (Five)"
042,164,0001,0065,000,0522,"Clan Mine Pattern (Five)"
042,184,-006,0064,000,0522,"Clan Mine Pattern (Five)"
042,204,-004,0068,000,0522,"Clan Mine Pattern (Five)"
042,203,0001,0055,000,0522,"Clan Mine Pattern (Five)"
042,183,0006,0066,000,0522,"Clan Mine Pattern (Five)"
042,163,0009,0067,000,0522,"Clan Mine Pattern (Five)"
042,143,0004,0061,000,0522,"Clan Mine Pattern (Five)"
042,123,-001,0063,000,0522,"Clan Mine Pattern (Five)"
042,122,0003,0066,000,0522,"Clan Mine Pattern (Five)"
042,142,0000,0063,000,0522,"Clan Mine Pattern (Five)"
042,162,0004,0071,000,0522,"Clan Mine Pattern (Five)"
042,182,0005,0061,000,0522,"Clan Mine Pattern (Five)"
042,202,0002,0066,000,0522,"Clan Mine Pattern (Five)"
042,201,-001,0063,000,0522,"Clan Mine Pattern (Five)"
042,181,0002,0069,000,0522,"Clan Mine Pattern (Five)"
042,161,0007,0063,000,0522,"Clan Mine Pattern (Five)"
042,141,0012,0063,000,0522,"Clan Mine Pattern (Five)"
042,121,0004,0061,000,0522,"Clan Mine Pattern (Five)"
042,140,0003,0067,000,0522,"Clan Mine Pattern (Five)"
042,160,0001,0062,000,0522,"Clan Mine Pattern (Five)"
042,180,0002,0070,000,0522,"Clan Mine Pattern (Five)"
042,200,0007,0063,000,0522,"Clan Mine Pattern (Five)"
046,037,0037,0043,000,0601,"Blast Deflector R9"
046,018,-048,0097,000,0600,"Blast Deflector R8"
046,019,0000,0055,000,0599,"Blast Deflector R7 N"
046,016,-060,0085,000,0602,"Blast Deflector R10"
046,015,0021,0050,000,0603,"Blast Deflector R11 E"
046,117,-001,0060,000,0409,"Missile Turret"
046,119,-001,0060,000,0409,"Missile Turret"
046,093,-001,0060,000,0409,"Missile Turret"
046,063,-001,0060,000,0409,"Missile Turret"
046,104,-001,0060,000,0409,"Missile Turret"
046,108,-001,0060,000,0409,"Missile Turret"
046,083,0036,0072,000,0469,"Turret Control"
046,025,-018,0054,000,0488,"Support Building"
047,063,-001,0060,000,0409,"Missile Turret"
047,045,-001,0060,000,0409,"Missile Turret"
047,073,-024,0048,000,0605,"Blast Deflector R13"
047,053,-018,0066,000,0606,"Blast Deflector R14"
047,093,0011,0054,000,0604,"Blast Deflector R12"
047,019,0008,0060,000,0714,"Sabutai Omnifighter SE"
048,070,0026,0075,000,0597,"Blast Deflector R5 "
048,090,0018,0064,000,0598,"Blast Deflector R6"
048,050,0000,0071,000,0596,"Blast Deflector R4"
048,068,0034,0082,000,0712,"Sabutai Omnifighter NW"
048,003,0015,0058,000,0715,"Sabutai Omnifighter SW"
048,339,0004,0064,000,0638,"Main Generator"
048,299,-008,0028,000,0560,"Quonset Hut (Dirt) R2"
048,299,0064,0070,000,0560,"Quonset Hut (Dirt) R2"
048,359,0012,0026,000,0648,"Debris A"
048,359,0018,0074,000,0649,"Debris B"
048,359,-042,0056,000,0649,"Debris B"
048,359,0074,0082,000,0650,"Debris C"
048,298,-044,0041,000,0253,"Small Barrels A \"
048,298,-026,0063,000,0253,"Small Barrels A \"
048,298,0010,0056,000,0254,"Small Barrels B /"
048,298,0051,0051,000,0254,"Small Barrels B /"
048,279,-057,0046,000,0253,"Small Barrels A \"
048,279,-014,0072,000,0253,"Small Barrels A \"
048,279,-021,0031,000,0253,"Small Barrels A \"
048,279,0029,0048,000,0253,"Small Barrels A \"
048,279,0022,0097,000,0253,"Small Barrels A \"
048,316,-028,0101,000,0254,"Small Barrels B /"
048,336,-027,0064,000,0254,"Small Barrels B /"
048,336,0024,0047,000,0254,"Small Barrels B /"
048,336,0027,0066,000,0270,"Barricade B /"
048,357,-053,0048,000,0269,"Barricade A \"
048,357,0009,0087,000,0269,"Barricade A \"
048,357,0035,0099,000,0269,"Barricade A \"
048,357,0020,0061,000,0253,"Small Barrels A \"
048,317,0020,0048,000,0650,"Debris C"
048,319,-014,0042,000,0649,"Debris B"
048,297,-094,0060,000,0270,"Barricade B /"
048,297,-026,0082,000,0255,"Small Barrels B \"
